資料版本,資料更新日期,來源查核日期,新北市地區名,民國年度,年齡層,性別,資料主題,指標名稱,分類維度,分類名稱,數值,下限,上限,單位,同類排名,同類項目數,同類分位帶,可比較年度數,時間排名,歷史位置,可得年度平均,與可得年度平均差值,與可得年度平均差率_百分比,前一年數值,與前一年差值,與前一年變化率_百分比,資料身分,計算方法,來源代號,來源網址,可用性狀態,限制說明,政策分析可用性,政策分析限制
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,批發及零售業,20.335365,20.335365,22.237745,千人,1,19,前20%,5,5,可得年度最低,23.359218,'-3.023853,'-12.945008,20.922747,'-0.587382,'-2.807385,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,批發及零售業,20.543512,20.543512,21.552605,%,1,19,前20%,5,3,低於可得年度平均,21.159995,'-0.616483,'-2.913435,19.610977,0.932535,4.755168,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,運輸及倉儲業,2.986086,2.529412,2.986086,千人,11,19,中間60%,5,1,可得年度最高,2.388917,0.597169,24.997457,2.090724,0.895362,42.825452,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,運輸及倉儲業,3.016651,2.451481,3.016651,%,11,19,中間60%,5,1,可得年度最高,2.192155,0.824496,37.611197,1.959644,1.057007,53.938726,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,住宿及餐飲業,7.965688,7.377451,7.965688,千人,6,19,中間60%,5,5,可得年度最低,9.253223,'-1.287535,'-13.914451,10.242555,'-2.276867,'-22.229483,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,住宿及餐飲業,8.047222,7.150153,8.047222,%,6,19,中間60%,5,4,接近可得年度平均,8.408096,'-0.360874,'-4.291987,9.600389,'-1.553167,'-16.178167,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,資訊及通訊傳播業,6.33307,4.953431,6.33307,千人,8,19,中間60%,5,4,接近可得年度平均,6.346183,'-0.013113,'-0.206622,4.523941,1.809129,39.99011,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,資訊及通訊傳播業,6.397893,4.800817,6.397893,%,8,19,中間60%,5,1,可得年度最高,5.762318,0.635575,11.029853,4.240308,2.157585,50.882742,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,金融及保險業,7.684629,6.85049,7.684629,千人,7,19,中間60%,5,4,低於可得年度平均,8.440828,'-0.756199,'-8.958827,9.326325,'-1.641696,'-17.602818,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,金融及保險業,7.763286,6.639428,7.763286,%,7,19,中間60%,5,4,接近可得年度平均,7.670153,0.093133,1.214229,8.741603,'-0.978317,'-11.191506,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,不動產業,0.930916,0.843137,0.930916,千人,15,19,中間60%,5,4,低於可得年度平均,1.271662,'-0.340746,'-26.795339,0.830228,0.100688,12.127753,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,不動產業,0.940445,0.81716,0.940445,%,15,19,中間60%,5,4,接近可得年度平均,1.14606,'-0.205615,'-17.941033,0.778177,0.162268,20.852325,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,專業、科學及技術服務業,9.936293,8.32598,9.936293,千人,2,19,前20%,5,2,高於可得年度平均,8.532985,1.403308,16.445684,10.876438,'-0.940145,'-8.643869,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,專業、科學及技術服務業,10.037998,8.069459,10.037998,%,2,19,前20%,5,2,高於可得年度平均,7.855586,2.182412,27.781661,10.194531,'-0.156533,'-1.535461,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,支援服務業,2.676838,2.676838,2.740196,千人,13,19,中間60%,5,1,可得年度最高,2.057056,0.619782,30.129589,2.367965,0.308873,13.043816,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,支援服務業,2.704237,2.655771,2.704237,%,13,19,中間60%,5,1,可得年度最高,1.896874,0.807363,42.562801,2.219503,0.484734,21.839754,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,公共行政及國防；強制性社會安全,3.501661,3.161765,3.501661,千人,10,19,中間60%,5,2,高於可得年度平均,2.930228,0.571433,19.501332,2.61841,0.883251,33.732341,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,公共行政及國防；強制性社會安全,3.537503,3.064351,3.537503,%,10,19,中間60%,5,2,高於可得年度平均,2.670619,0.866884,32.46003,2.454247,1.083256,44.138019,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,教育服務業,9.083024,7.904412,9.083024,千人,4,19,前20%,5,5,可得年度最低,10.139615,'-1.056591,'-10.420427,9.214238,'-0.131214,'-1.424035,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,教育服務業,9.175995,7.660878,9.175995,%,4,19,前20%,5,3,接近可得年度平均,9.197133,'-0.021138,'-0.22983,8.636543,0.539452,6.246157,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,就業人數,行業,醫療保健及社會工作服務業,8.479042,7.79902,8.479042,千人,5,19,中間60%,5,3,低於可得年度平均,9.078267,'-0.599225,'-6.600654,8.36277,0.116272,1.390353,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
G6-POLICY-RANKING-2.1,2026-09-07T07:37:07.230Z,2026-09-07,新北市,114,25–29歲,女,居住於新北市青年就業者行業,行業占就業者比率,行業,醫療保健及社會工作服務業,8.565831,7.558733,8.565831,%,5,19,中間60%,5,2,接近可得年度平均,8.252798,0.313033,3.793055,7.838459,0.727372,9.279528,官方調查寬年齡帶與青年就業母數雙重錨定之模型估計值,上下半年平均＋PCLM初始輪廓＋IPF校準官方性別×行業×寬年齡邊際及青年分析層就業母數,DGBAS-NTPC-INDUSTRY-PCLM-IPF,https://www.stat.gov.tw/News_Content.aspx?n=4001&s=236078,可發布,居住地口徑；行業不是職業，也不是工作地,可做描述、趨勢、相對位置與政策問題初篩,不得由描述性關聯宣稱因果、政策效果或直接核定資源
